campaign_id,url,title,subtitle,overview_text,details_text,required_amount_raw,paid_amount_raw,left_amount_raw,required_amount,paid_amount,left_amount,donations_count,comments_count,updates_count,shares_count,image_url,year_detected,year_source,date_status,scraped_at
727,https://molhamteam.com/en/campaigns/727,Beautiful is My Country,,"🌿 Beautiful, My Country 🌿
A Campaign by the Molham Volunteer Team
We’ve all witnessed how our country was neglected under the former regime — its public spaces
, left to fade with time.
on all of us, our towns deserve to breathe beauty again — to be
✨ Why We’re Launching This Campaign
An initiative to restore and care for our public spaces once more — the
that were once part of our country’s vibrant identity, before neglect left its mark.
is more than cleanup —
rebuilding a sense of belonging
Because when people see their surroundings improve,
they begin to feel that this is
One worth caring for. One worth protecting.
bring life back to our land
Let’s make it look the way we’ve always seen it —","<h2>🌿 Beautiful, My Country 🌿</h2> <h3>A Campaign by the Molham Volunteer Team</h3> <p>We’ve all witnessed how our country was neglected under the former regime — its public spaces <strong>abandoned</strong>, <strong>forgotten</strong>, left to fade with time.</p> <p>After <strong>years that weighed heavily</strong> on all of us, our towns deserve to breathe beauty again — to be <strong>full of life</strong>, <strong>clean</strong>, and <strong>ready to welcome everyone</strong> who walks their streets.</p> <hr> <h3>✨ Why We’re Launching This Campaign</h3> <blockquote> <p><strong>“Beautiful, My Country”</strong><br> An initiative to restore and care for our public spaces once more — the <strong>parks</strong>, <strong>streets</strong>, and <strong>walls</strong> that were once part of our country’s vibrant identity, before neglect left its mark.</p> </blockquote> <hr> <h3>🏡 Rebuilding Belonging</h3> <p><strong>“Beautiful, My Country”</strong> is more than cleanup —<br> It’s a step toward <strong>rebuilding a sense of belonging</strong>.</p> <p>Because when people see their surroundings improve,<br> they begin to feel that this is <strong>truly their country</strong> —<br> <strong>One worth caring for. One worth protecting.</strong></p> <hr> <h3>💙 Join Us</h3> <p>Help us <strong>bring life back to our land</strong>.<br> Let’s make it look the way we’ve always seen it —<br> <strong>in our hearts.</strong> 🙏🏻💙</p>",50000,7313,42687,50000,7313,42687,24,0,7,3,https://cdn.molhamteam.com/i/Rh2dJ5QGGISDuNcB2MzA_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.601439+00:00
728,https://molhamteam.com/en/campaigns/728,Support an Orphan !,,"🌙 In a Cold Tent or a Barely Livable Home...
Sadiq, Sham, Taghreed, and Aya
Four orphans with different stories but the same pain:
the loss of their protector
💔 They Grew Up Too Soon
, yet they still dream:
They don’t ask for much —
just a hand to hold.
Be the safety they lost. Be the new beginning.
📖 A Promise from the Prophet ﷺ
""The one who cares for an orphan and I will be in Paradise like this,""
— and he held his index and middle fingers together.
open the gates of Paradise","<h2>🌙 In a Cold Tent or a Barely Livable Home...</h2> <p><strong>Sadiq, Sham, Taghreed, and Aya</strong> try to survive…</p> <p>Four orphans with different stories but the same pain: <strong>the loss of their protector</strong> and <strong>the absence of safety.</strong></p> <hr> <h3>💔 They Grew Up Too Soon</h3> <p>Facing <strong>poverty</strong>, <strong>hardship</strong>, and <strong>loneliness</strong>, yet they still dream:</p> <ul> <li>Of <strong>art</strong></li> <li>Of <strong>warmth</strong></li> <li>Of <strong>education</strong></li> <li>Of <strong>someone who listens</strong></li> </ul> <p>They don’t ask for much — <strong>just a hand to hold.</strong></p> <p><strong>Be the safety they lost. Be the new beginning.</strong></p> <hr> <h3>📖 A Promise from the Prophet ﷺ</h3> <blockquote> <p><em>""The one who cares for an orphan and I will be in Paradise like this,""</em></p> <p>— and he held his index and middle fingers together.</p> </blockquote> <hr> <h3>🌟 Join the <em>“Kahatayn”</em> Campaign</h3> <p>One small act may <strong>open the gates of Paradise</strong>.</p>",50000,50615,-615,50000,50615,-615,815,0,0,4,https://cdn.molhamteam.com/i/y3wcNtRjHZMNy9t5zgvN_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.620934+00:00
729,https://molhamteam.com/en/campaigns/729,Urgent Humanitarian Cases !,,"A home burned down… and a father’s heart burns for his son every day.
A fire caused by a heater consumed everything Ali’s family owned—furniture and personal belongings—and spread to little Mustafa’s body, leaving painful scars on his neck and hand, and causing a permanent disability.
Ali, the father, stands heartbroken over what remains. He is a displaced man who had already lost everything in Aleppo, and now he has lost not only his home and belongings but also his young son’s health.
Mustafa urgently needs reconstructive surgeries for his body and neck.
The family was already living in extreme poverty before the incident, and now their situation has worsened even more.
Let us help the child live a life without pain.
With just $300, you can be a lifeline for a father who now has nothing left but his prayers.","<p><strong>A home burned down… and a father’s heart burns for his son every day.</strong></p> <p>A fire caused by a heater consumed everything Ali’s family owned—furniture and personal belongings—and spread to little Mustafa’s body, leaving painful scars on his neck and hand, and causing a permanent disability.</p> <p>Ali, the father, stands heartbroken over what remains. He is a displaced man who had already lost everything in Aleppo, and now he has lost not only his home and belongings but also his young son’s health.</p> <p><strong>Mustafa urgently needs reconstructive surgeries for his body and neck.</strong></p> <p>The family was already living in extreme poverty before the incident, and now their situation has worsened even more.</p> <p><em>Let us help the child live a life without pain.</em></p> <p><strong>With just $300, you can be a lifeline for a father who now has nothing left but his prayers.</strong></p>",50000,39444,10556,50000,39444,10556,1037,0,2,7,https://cdn.molhamteam.com/i/gWbn1CW5cmyjGy9JDjMr_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.640241+00:00
730,https://molhamteam.com/en/campaigns/730,Zakat Al mal,,"🌙 Join Us in a Noble Cause
— providing essential support to those most in need.
Through our campaign, we ensure your zakat:
Reaches those who are truly eligible
Helps individuals and families overcome major challenges
🤝 Be Part of Something Truly Meaningful
— your contribution matters more than you know.","<h2>🌙 Join Us in a Noble Cause</h2> <p>Support our mission to <strong>receive and distribute zakat</strong> in full accordance with <strong>Islamic law</strong>.</p> <p>Your <strong>zakat</strong> has the power to <strong>transform lives</strong> — providing essential support to those most in need.</p> <hr> <h3>💛 Why This Matters</h3> <p>Through our campaign, we ensure your zakat:</p> <ul> <li>Reaches those who are truly eligible</li> <li>Alleviates suffering and hardship</li> <li>Helps individuals and families overcome major challenges</li> </ul> <p>Together, we can <strong>create lasting impact</strong>, <strong>empower lives</strong>, and <strong>make real change</strong>.</p> <hr> <h3>🤝 Be Part of Something Truly Meaningful</h3> <p><strong>Join our campaign today</strong> — your contribution matters more than you know.</p>",200000,78617,121383,200000,78617,121383,164,0,0,0,https://cdn.molhamteam.com/i/XFEkB7ggW5LNxTK6CPuo_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.660062+00:00
731,https://molhamteam.com/en/campaigns/731,Heal Burns Campaign,,"In a tragic incident, little Maymouna suffered severe burns on her face, hands, and back. The pain was not only physical but also a psychological shock for both the child and the family, who stood helpless in the face of the severity of the injury and the lack of resources, especially since her father suffers from heart disease. Maymouna's health requires urgent intervention to alleviate the effects of the burns and protect her small body from complications. Through the ""Najah"" campaign, our little one can have a chance to recover.",,35000,30164,4836,35000,30164,4836,939,2,4,4,https://cdn.molhamteam.com/i/pA7W9Xn1cWMmbyOBYDSj_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.678566+00:00
732,https://molhamteam.com/en/campaigns/732,Be With Them !,,"""Zein and Obaida… Childhood Without Legs, and a Home Without a Roof""
It was an ordinary day… the sound of
filled the neighborhood as they played in front of their home, unaware that death was approaching with the roar of a plane.
In a single moment, their lives were turned upside down: heavy shelling destroyed their house, took the lives of two of their siblings, and left Zein and Obaida wounded—both of them losing their legs, their eyes filled with shock and pain.
Today, they live in a rented home. Their father, suffering from
, is unable to work or provide for the family’s basic needs.
They lost their siblings, they lost their home, and they lost the ability to walk…
but they have not lost hope.
Our hands can bring life back to them
—by providing treatment, prosthetic limbs, and the warmth of a safe home.
Your donation today could be their new beginning.","<h2>""Zein and Obaida… Childhood Without Legs, and a Home Without a Roof""</h2> <p> It was an ordinary day… the sound of <strong>Zein and Obaida’s laughter</strong> filled the neighborhood as they played in front of their home, unaware that death was approaching with the roar of a plane. </p> <p> In a single moment, their lives were turned upside down: heavy shelling destroyed their house, took the lives of two of their siblings, and left Zein and Obaida wounded—both of them losing their legs, their eyes filled with shock and pain. </p> <p> Today, they live in a rented home. Their father, suffering from <em>heart and vascular disease</em>, is unable to work or provide for the family’s basic needs. </p> <p> They lost their siblings, they lost their home, and they lost the ability to walk… <strong>but they have not lost hope.</strong> </p> <p> <strong>Our hands can bring life back to them</strong>—by providing treatment, prosthetic limbs, and the warmth of a safe home. </p> <p style=""font-size: 1.2em; font-weight: bold; color: #b22222;""> Your donation today could be their new beginning. </p>",50000,19252,30748,50000,19252,30748,481,0,1,2,https://cdn.molhamteam.com/i/o0OjZ1mIzqYmK3bH27Cv_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.697416+00:00
733,https://molhamteam.com/en/campaigns/733,Mercy Campaign !,,"“I've been patient for 24 years... but I just wish I could find treatment for my illness and continue my university studies...”
is one of many ambitious young people who, despite the hardships he faces, continues to strive to achieve his dreams.
But his illness stands in the way, and he struggles daily to secure the medications and essential medical supplies he needs to ease his pain.
—for Ahmad, and for all those enduring pain like him—those who have returned from displacement only to face the harsh realities of life back home.
aims to provide essential supplies and humanitarian aid through
Your donation today—no matter the amount—will help ease their pain and provide what they need.","<h2>“I've been patient for 24 years... but I just wish I could find treatment for my illness and continue my university studies...”</h2> <p><strong>Ahmad</strong> is one of many ambitious young people who, despite the hardships he faces, continues to strive to achieve his dreams.</p> <p>But his illness stands in the way, and he struggles daily to secure the medications and essential medical supplies he needs to ease his pain.</p> <p><strong>The <em>“Rahma”</em> campaign launches today</strong>—for Ahmad, and for all those enduring pain like him—those who have returned from displacement only to face the harsh realities of life back home.</p> <p><strong>Rahma</strong> aims to provide essential supplies and humanitarian aid through <strong>monthly sponsorships</strong>.</p> <p><strong>Your donation today—no matter the amount—will help ease their pain and provide what they need.</strong></p>",50000,40801,9199,50000,40801,9199,858,0,1,4,https://cdn.molhamteam.com/i/VYvgi5quY1HE052Av9qW_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.716370+00:00
734,https://molhamteam.com/en/campaigns/734,Allegiance to Aleppo,,A popular initiative aimed at improving the service and social conditions in the city of Aleppo and providing essential needs for the city's service sector. Donations will be allocated to support the campaign’s activities and to enhance the city’s service infrastructure.,,50000,9608,40392,50000,9608,40392,104,0,0,4,https://cdn.molhamteam.com/i/zWZHCg0VCTlMtnZxfAac_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.734681+00:00
735,https://molhamteam.com/en/campaigns/735,Clean Water for Camps !,,"Clean Water for Camps !
Survival has forced many families to live in tents or any place they can find, even if it lacks the basic necessities of life. Among the harshest of these challenges is the scarcity of clean water. Parents live in constant worry as their children are left to drink from unsafe sources... And children walk for miles in search of a sip of water to quench their thirst... As summer arrives with its scorching heat and dryness, thirst becomes even more unbearable, and families hang their hopes on a drop of water to relieve their suffering. Molham Volunteering Team is launching a campaign to secure clean and safe water, especially in camps and other areas that lack access to it—aiming to provide a safe drink that quenches thirst and saves lives. With your contribution to our campaign, you could help fill a tank or dig a well that serves generations to come... With a single drop... a human life could be saved. Stand with them and help quench their thirst by supporting our campaign.""","Survival has forced many families to live in tents or any place they can find, even if it lacks the basic necessities of life. Among the harshest of these challenges is the scarcity of clean water. Parents live in constant worry as their children are left to drink from unsafe sources... And children walk for miles in search of a sip of water to quench their thirst... As summer arrives with its scorching heat and dryness, thirst becomes even more unbearable, and families hang their hopes on a drop of water to relieve their suffering. Molham Volunteering Team is launching a campaign to secure clean and safe water, especially in camps and other areas that lack access to it—aiming to provide a safe drink that quenches thirst and saves lives. With your contribution to our campaign, you could help fill a tank or dig a well that serves generations to come... With a single drop... a human life could be saved. Stand with them and help quench their thirst by supporting our campaign.""",50000,30195,19805,50000,30195,19805,471,0,2,0,https://cdn.molhamteam.com/i/frQwTXzyeJH7ewFQxLIv_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.752916+00:00
737,https://molhamteam.com/en/campaigns/737,Urgent Medical Cases,,"A great trial has struck Uncle Mahmoud after he fell ill and lost his voice, only to be diagnosed with laryngeal cancer. Today, he lives in a home that lacks almost all basic necessities—no refrigerator, fan, or even a washing machine. The windows and doors are covered with curtains, and the roof is just a plastic tarp. His living conditions are extremely harsh, and his health situation is just as dire. Today, he needs us by his side to ease his suffering and help cover the cost of his urgent medical treatment. This campaign is dedicated to supporting urgent medical cases!",,125000,112676,12324,125000,112676,12324,2736,8,6,8,https://cdn.molhamteam.com/i/4YTws9J8zUfS0RO0EhgW_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.771457+00:00
740,https://molhamteam.com/en/campaigns/740,Hearts of Gold (Children with Down Syndrome),,"Hearts of Gold (Children with Down Syndrome)
""Hearts of Gold"" is not just the name of our new campaign — it’s a true reflection of our little guests: our brave children with Down Syndrome 🤍 Through this campaign, we aim to spend meaningful time with them, exploring their interests and talents through a variety of activities that will take place over 7 days, in cooperation with several humanitarian organizations in the city of Aleppo. Your participation in this campaign will have a special impact, as we create beautiful moments with these amazing kids.","""Hearts of Gold"" is not just the name of our new campaign — it’s a true reflection of our little guests: our brave children with Down Syndrome 🤍 Through this campaign, we aim to spend meaningful time with them, exploring their interests and talents through a variety of activities that will take place over 7 days, in cooperation with several humanitarian organizations in the city of Aleppo. Your participation in this campaign will have a special impact, as we create beautiful moments with these amazing kids.",50000,6376,43624,50000,6376,43624,63,0,1,1,https://cdn.molhamteam.com/i/nLMIJRH8J1G21l028vx7_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.790660+00:00
741,https://molhamteam.com/en/campaigns/741,Qurbani 2025,,"Offering sacrifices is a blessed tradition that brings rewards and eases the suffering of the oppressed, those who endured the hardships of injustice and displacement.
Today, after years of displacement and forced separation, we are launching the ""Eid Sacrifice Campaign"" to support all our people in our free homeland, bringing smiles to their faces.
🪓 Sacrifice Prices for This Year:
🐑 Sheep (50 - 55 kg): $315, including slaughtering and distribution
🐑 Sheep (55 - 60 kg): $330, including slaughtering and distribution
🐂 Calf (500 - 550 kg): $2300, including slaughtering and distribution
🐂 Calf (600 kg and above): $2500, including slaughtering and distribution
You can share the cost of a sacrifice with others, and our team will document all sacrifices with donors' names and send a video to each donor by email.",,NaN,0,NaN,,0,,1235,3,0,36,https://cdn.molhamteam.com/i/H6zstK6TCUJokrHLyVii_thumb_1:1.jpg,2025,title,certain,2026-04-22T09:27:38.803617+00:00
742,https://molhamteam.com/en/campaigns/742,Food Packages for Hama !,,"Food Packages for Hama !
A campaign to distribute monthly food Packages to the residents of Hama City, funded by a group of donors from Hama living in America!","A campaign to distribute monthly food Packages to the residents of Hama City, funded by a group of donors from Hama living in America!",75000,232000,-157000,75000,232000,-157000,23,0,0,0,https://cdn.molhamteam.com/i/1DSFsCGhO4FmXm7K4PhG_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.821043+00:00
743,https://molhamteam.com/en/campaigns/743,Hand in Hand!,,"The “Hand in Hand” fund is an urgent initiative to help individual humanitarian and medical cases that cannot be delayed. Through your donations, we will be able to intervene within 24 hours to provide and help at the most critical times.",,25000,1997,23003,25000,1997,23003,19,0,0,1,https://cdn.molhamteam.com/i/H1hE3trRIABvDp3J9rje_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.840044+00:00
744,https://molhamteam.com/en/campaigns/744,Deserts !,,"With the lifting of restrictions and the return of hope, we are launching the #Halwan campaign for you! We have long awaited these historic moments—the lifting of sanctions and the end of fear and siege in our beloved Syria. Today, as our country exhales in relief, the #Halwan campaign is launched to share our joy with all our families in Syria. Now that the country is liberated and the roads are open, we are determined, with God’s help, to reach every village, city, and neighborhood in free Syria, to share sweet treats of joy with the families who have endured and persevered for so long. Join us in spreading happiness and creating beautiful memories with our loved ones, who are filled with hope with the lifting of sanctions and the return of life to normalcy.",,10000,970,9030,10000,970,9030,64,0,0,0,https://cdn.molhamteam.com/i/HDQmoRQrFjxbPdu2GpF0_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.859519+00:00
745,https://molhamteam.com/en/campaigns/745,Ten days of Dhul-Hijjah,,"The best and greatest days of the year have arrived...
the most beloved to Allah (SWT). Don’t let them pass without taking full advantage of them!
How can you take advantage of them?
By reviving the Sunnah of Allah (SWT), dedicating a portion of your charity to those in need, and supporting our struggling families.
""Zakat and Charity - The Ten Days of Dhul-Hijjah""
campaign to ensure your Zakat and charity reach those in need in
Simply click the donation button
and choose how you wish to donate:
throughout these blessed days, allowing a daily deduction from your account automatically until the end of the ten days of Dhul-Hijjah.
Be a support to our families in Syria during these days that won’t come again.","<p><strong>The best and greatest days of the year have arrived...</strong> the most beloved to Allah (SWT). Don’t let them pass without taking full advantage of them!</p> <p><strong>How can you take advantage of them?</strong></p> <p>By reviving the Sunnah of Allah (SWT), dedicating a portion of your charity to those in need, and supporting our struggling families.</p> <hr> <p>We’ve launched the <strong>""Zakat and Charity - The Ten Days of Dhul-Hijjah""</strong> campaign to ensure your Zakat and charity reach those in need in <strong>Syria</strong> during these blessed days.</p> <p><strong>Simply click the donation button</strong> and choose how you wish to donate:</p> <ul> <li>Zakat</li> <li>Charity</li> <li>Sacrifice</li> </ul> <p>You can also select <strong>""Repeat donation daily""</strong> throughout these blessed days, allowing a daily deduction from your account automatically until the end of the ten days of Dhul-Hijjah.</p> <p><strong>Be a support to our families in Syria during these days that won’t come again.</strong></p>",125000,123835,1165,125000,123835,1165,2193,0,0,8,https://cdn.molhamteam.com/i/jG0MuDtT8D4YUIxQjvt7_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.877425+00:00
746,https://molhamteam.com/en/campaigns/746,A sacrifice for your orphan child!,,"A sacrifice for your orphan child!
Udhiyah (sacrifice) is a Sunnah that brings reward, and an act of kindness that relieves the hardship of the oppressed—those who have endured the suffering of injustice and displacement. Today, after years of forced displacement and separation, we relaunch the Eid Sacrifice Campaign, this time focusing on our orphaned children. One-third of each sacrifice will go to the sponsored orphan's family, while the remaining two-thirds will be distributed to families of orphans, widows, and displaced people in the region. Sheep (55–60 kg): $330 – includes slaughtering and cutting Whole cow (500–550 kg): $2,500 – includes slaughtering and cutting","Udhiyah (sacrifice) is a Sunnah that brings reward, and an act of kindness that relieves the hardship of the oppressed—those who have endured the suffering of injustice and displacement. Today, after years of forced displacement and separation, we relaunch the Eid Sacrifice Campaign, this time focusing on our orphaned children. One-third of each sacrifice will go to the sponsored orphan's family, while the remaining two-thirds will be distributed to families of orphans, widows, and displaced people in the region. Sheep (55–60 kg): $330 – includes slaughtering and cutting Whole cow (500–550 kg): $2,500 – includes slaughtering and cutting",50000,15595,34405,50000,15595,34405,58,0,0,0,https://cdn.molhamteam.com/i/Ov3MclibX872Yx1rNHTX_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.895172+00:00
747,https://molhamteam.com/en/campaigns/747,Eid clothing for orphaned children,,"Eid clothing for orphaned children
Do you know where the joy of Eid lies? It's in the little details — in the smile of a young girl showing off her new dress, in the dance of a boy counting his Eid money, and in the pictures of children wearing their new clothes. And because happiness is a right for everyone, you can bring joy to the heart of an orphaned child by providing them with Eid clothing for just $40.","Do you know where the joy of Eid lies? It's in the little details — in the smile of a young girl showing off her new dress, in the dance of a boy counting his Eid money, and in the pictures of children wearing their new clothes. And because happiness is a right for everyone, you can bring joy to the heart of an orphaned child by providing them with Eid clothing for just $40.",50000,31768,18232,50000,31768,18232,375,0,0,2,https://cdn.molhamteam.com/i/vH5Xv40fpZcyGzh5V8wl_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.913135+00:00
748,https://molhamteam.com/en/campaigns/748,Eid Toys !,,"This campaign is dedicated to bringing smiles to children's faces during Eid. On Eid al-Fitr, we must remember that a child's joy isn't complete without an Eid toy! 🎁 Donate a gift to a child this Eid!",,8000,4732,3268,8000,4732,3268,199,0,1,1,https://cdn.molhamteam.com/i/qLTm31wORJWzUi5YvTds_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.932742+00:00
749,https://molhamteam.com/en/campaigns/749,Eid Clothes and Eid Gifts,,"Eid Clothes and Eid Gifts
Eid is the joy of a displaced child with new clothes and the eagerly awaited Eid gift... Ensuring that Eid doesn't pass by them like any other day... The ""Eid Gifts"" campaign aims to make a difference for the children, granting them joy and bringing happiness directly from your hearts to theirs! Eid clothes and gifts will be provided to hundreds of children in northern Syria, refugee countries, and Gaza, drawing smiles on faces that have been stolen by war... By donating $40, you can secure Eid clothes for one child, or give an Eid gift to a child for $3. Many smiles and joys await you to create...","Eid is the joy of a displaced child with new clothes and the eagerly awaited Eid gift... Ensuring that Eid doesn't pass by them like any other day... The ""Eid Gifts"" campaign aims to make a difference for the children, granting them joy and bringing happiness directly from your hearts to theirs! Eid clothes and gifts will be provided to hundreds of children in northern Syria, refugee countries, and Gaza, drawing smiles on faces that have been stolen by war... By donating $40, you can secure Eid clothes for one child, or give an Eid gift to a child for $3. Many smiles and joys await you to create...",50000,63914,-13914,50000,63914,-13914,840,0,4,10,https://cdn.molhamteam.com/i/eW8s1z5o1zVwn7oEIcXE_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.952331+00:00
751,https://molhamteam.com/en/campaigns/751,Paying off the debts,,"Debt — its shackles are suffocating thousands of families in Syria, families who were forced by displacement and the harshness of life to rely on borrowing as a last resort to feed their children and secure basic necessities. Today, as the country begins to heal and the jailer's grip is broken, it is time for us to extend our hands as well — to help free those imprisoned due to mounting debts. Your donations can free a prisoner and reunite a missing loved one with their family. In doing so, you not only return a cherished member to their home, but also offer the entire family a renewed chance at a better life.",,50000,22856,27144,50000,22856,27144,610,0,0,0,https://cdn.molhamteam.com/i/JDi6cpJIoU3xWkLakJCY_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.971290+00:00
752,https://molhamteam.com/en/campaigns/752,Beat The Heat Campaign !,,"Beat The Heat Campaign !
Fans, coolers, juices, initiatives, and even activities to ease the summer heat...
All are part of the ""Shoob"" campaign.
For the summer of 2025, this campaign launches to relieve displaced families living in tents and those who have recently returned to their homes, through refreshing water-based activities that bring joy to their little hearts.
that brings happiness and healing to hearts across camps and cities in Syria. You never know which sincere prayer might be meant for you!
Your donation is what helps this campaign reach as many families as possible
—making their summer less scorching.
A 20-liter water cooler that keeps water cold and meets daily needs –
A 165-watt solar panel to power their basic needs –
A 60-amp battery to provide a simple electricity source –
A fan to ease the harsh summer heat –
An ice block to refresh their day in the heat –","<p><strong>Fans, coolers, juices, initiatives, and even activities to ease the summer heat...</strong> All are part of the ""Shoob"" campaign.</p> <p>For the summer of 2025, this campaign launches to relieve displaced families living in tents and those who have recently returned to their homes, through refreshing water-based activities that bring joy to their little hearts.</p> <p><strong>Contribute to this campaign</strong> that brings happiness and healing to hearts across camps and cities in Syria. You never know which sincere prayer might be meant for you!</p> <p><strong>Your donation is what helps this campaign reach as many families as possible</strong>—making their summer less scorching.</p> <br> <p><strong>How you can contribute:</strong></p> <ul> <li>A 20-liter water cooler that keeps water cold and meets daily needs – <strong>for $15</strong>.</li> <li>A 165-watt solar panel to power their basic needs – <strong>for $75</strong>.</li> <li>A 60-amp battery to provide a simple electricity source – <strong>for $45</strong>.</li> <li>A fan to ease the harsh summer heat – <strong>for $25</strong>.</li> <li>An ice block to refresh their day in the heat – <strong>for only $2</strong>.</li> </ul>",50000,12148,37852,50000,12148,37852,199,0,10,1,https://cdn.molhamteam.com/i/622RPFqw1BJ7gmh2jJ8r_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:38.993305+00:00
753,https://molhamteam.com/en/campaigns/753,Life Campaign !,,"Severe malnutrition and extreme dehydration have accompanied our little Suleiman since his premature birth. He was taken from his mother’s embrace, and the narrow space of the incubator became his entire world. Suleiman is in urgent need of treatment and medical tests, in addition to essential medical supplies—costs that his father, who struggles while suffering from a severe disc injury, and his mother, who endures exhausting seizure episodes, simply cannot afford. This Friday, an amount of $200 could be the warmth that brings him back to his mother’s arms, and returns to him a childhood free of pain.",,60000,57854,2146,60000,57854,2146,1568,1,4,8,https://cdn.molhamteam.com/i/8QVGliN3UVm94bEGDLpI_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:39.013228+00:00
754,https://molhamteam.com/en/campaigns/754,Emergency Appeal: A Burned Camp !,,"Emergency Appeal: A Burned Camp !
While we live in safety under roofs that shield us from the heat and cold, far away in
, a fire consumed two tents — the only shelter for two Syrian refugee families.
The tent wasn’t just fabric. It was a warm embrace for a mother feeding her children, a shield for a father fighting to survive, and a roof over the dreams of children who know their homeland only through memories.
In an instant, that fragile safety turned to ashes.
Clothes burned. Toys melted. Dreams suffocated in merciless flames.
Everyone survived — but they emerged barefoot, hungry, and stunned… with nothing left.
Today, we call upon you — not for charity, but to awaken your humanity.
We are not just collecting money. We are gathering
In the hands of mercy, even the smallest gift can
extinguish flames, revive a heart, and restore life
to these families and others like them.","<p>While we live in safety under roofs that shield us from the heat and cold, far away in <strong>Khirbet al-Joz</strong>, a fire consumed two tents — the only shelter for two Syrian refugee families.</p> <p>The tent wasn’t just fabric. It was a warm embrace for a mother feeding her children, a shield for a father fighting to survive, and a roof over the dreams of children who know their homeland only through memories.</p> <p>In an instant, that fragile safety turned to ashes. <strong>Clothes burned. Toys melted. Dreams suffocated in merciless flames.</strong></p> <p>Everyone survived — but they emerged barefoot, hungry, and stunned… with nothing left.</p> <p><strong>Today, we call upon you — not for charity, but to awaken your humanity.</strong></p> <p>We are not just collecting money. We are gathering <strong>warmth, dignity, and safety</strong>.</p> <p><em>Donate whatever you can — even a little.</em> In the hands of mercy, even the smallest gift can <strong>extinguish flames, revive a heart, and restore life</strong> to these families and others like them.</p>",50000,4162,45838,50000,4162,45838,120,0,1,1,https://cdn.molhamteam.com/i/80k1rtww2nAMH0shhy1H_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:39.032264+00:00
755,https://molhamteam.com/en/campaigns/755,Urgent Humanitarian Cases !,,"A girl suffered extensive burns on her face and limbs❗ Alaa, a sweet young girl and a beloved princess for a family that has endured numerous struggles in recent years, from displacement to bombing, ultimately ended up in a tent that offers no protection from severe weather. Months back, Alaa was trapped in a fire caused by a heater explosion in their tent. Alaa harmed her arms and face and has been enduring persistent pain as her family struggles to obtain her medical care. The hot weather and poor living conditions have further complicated her condition. Her father continually battles to obtain the money Alaa needs for her treatment. With your help, we can alleviate Alaa’s pain. Don’t hesitate to provide a helping hand.",,50000,33391,16609,50000,33391,16609,758,0,2,2,https://cdn.molhamteam.com/i/MqIY0rzFPzNEJC1WK7A6_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:39.052019+00:00
756,https://molhamteam.com/en/campaigns/756,Bring Them Home !,,"""We’ve been away from home for years… We miss the shade of our walls, the call to prayer from our village’s minaret, the smell of bread from the neighborhood oven, and the warmth of family and neighbors gathered around one table… We miss life itself."" Their hearts hold a thousand stories of home, and their eyes burn with an unquenchable longing. Our people didn’t choose to leave, nor were they refugees by choice. It was the bombing, the arrests, and the desperate search for safety that tore them from their homes and left their days folded between tents, camps, and an endless ache. But today, return is becoming a reality—a dignified return, without fear, without bombings, without yet another displacement. The “Together, Back Home” campaign is a promise of return—a real step toward bringing our people back to their homes after years of exile and suffering. With your support, we can secure transportation costs and cover the journey home… Every contribution is a key to a home that’s been locked for years.",,50000,12711,37289,50000,12711,37289,62,0,1,2,https://cdn.molhamteam.com/i/MrshUcG0KlVYSfj2ilgP_thumb_1:1.jpg,2025,publishing_date,certain,2026-04-22T09:27:39.070418+00:00
